영화명,날짜,일별관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,1주차_관객수,2주차_관객수,2주차_감소율,3~5주차_평균감소율,총관객수,장르,런타임,관람등급,평점,투표수,인기도,배우,제작사,배급사,영상제목,업로드일,개봉일,D-day,조회수,좋아요,댓글수,그룹,코로나구분,주차,연휴효과,평점신뢰도
밀수,2023-07-27,189507,548773,1867,8946,1809387727,4795134726,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,1주차,N,낮음
밀수,2023-07-28,229232,778005,1877,9221,2283829531,7078964257,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,1주차,N,낮음
밀수,2023-07-29,473849,1251854,1845,9176,4805556653,11884520910,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,1주차,N,낮음
밀수,2023-07-30,473016,1724870,1837,8961,4788363585,16672884495,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,1주차,N,낮음
밀수,2023-07-31,253361,1978231,1759,8511,2415911596,19088796091,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,1주차,N,낮음
밀수,2023-08-01,246033,2224264,1771,8557,2329892291,21418688382,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,1주차,N,낮음
밀수,2023-08-02,193441,2417705,1138,4184,1811663514,23230351896,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,2주차,N,낮음
밀수,2023-08-03,180214,2597919,1370,4711,1684396825,24914748721,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,2주차,N,낮음
밀수,2023-08-04,210323,2808242,1497,5474,2062030630,26976779351,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,2주차,N,낮음
밀수,2023-08-05,383254,3191496,1597,6227,3790135761,30766915112,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,2주차,N,낮음
밀수,2023-08-06,344094,3535590,1614,6172,3399416429,34166331541,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,2주차,N,낮음
밀수,2023-08-07,132290,3667880,1462,5905,1232697801,35399029342,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,2주차,N,낮음
밀수,2023-08-08,119426,3787306,1456,5929,1108084810,36507114152,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,2주차,N,낮음
밀수,2023-08-09,77326,3864632,1095,4087,714361869,37221476021,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,3주차,N,낮음
밀수,2023-08-10,65400,3930032,1098,3998,619229613,37840705634,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,3주차,N,낮음
밀수,2023-08-11,93882,4023914,1149,4338,888925246,38729630880,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,3주차,N,낮음
밀수,2023-08-12,170216,4194130,1186,4422,1697547095,40427177975,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,3주차,N,낮음
밀수,2023-08-13,161351,4355481,1162,4329,1610528146,42037706121,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,3주차,N,낮음
밀수,2023-08-14,117902,4473383,1103,4302,1111485528,43149191649,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,3주차,N,낮음
밀수,2023-08-15,96436,4569819,798,1775,957433045,44106624694,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,3주차,N,낮음
밀수,2023-08-16,31969,4601788,758,1768,299332643,44405957337,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,4주차,N,낮음
밀수,2023-08-17,30582,4632370,783,1772,287365732,44693323069,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,4주차,N,낮음
밀수,2023-08-18,32950,4665320,766,1765,326243930,45019566999,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,4주차,N,낮음
밀수,2023-08-19,58765,4724085,790,1669,594703170,45614270169,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,4주차,N,낮음
밀수,2023-08-20,53110,4777195,769,1617,537077907,46151348076,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,4주차,N,낮음
밀수,2023-08-21,21366,4798561,718,1682,206742785,46358090861,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,4주차,N,낮음
밀수,2023-08-22,21950,4820511,703,1651,205769618,46563860479,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,4주차,N,낮음
밀수,2023-08-23,21604,4842115,743,1780,205910233,46769770712,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,5주차,N,낮음
밀수,2023-08-24,21270,4863385,721,1749,200086992,46969857704,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,5주차,N,낮음
밀수,2023-08-25,24759,4888144,754,1813,240681889,47210539593,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,5주차,N,낮음
밀수,2023-08-26,39675,4927819,755,1770,402426342,47612965935,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,5주차,N,낮음
밀수,2023-08-27,36632,4964451,735,1715,370956371,47983922306,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,5주차,N,낮음
밀수,2023-08-28,15231,4979682,701,1708,144522251,48128444557,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,5주차,N,낮음
밀수,2023-08-29,16333,4996015,720,1735,152903051,48281347608,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,5주차,N,낮음
밀수,2023-08-30,14821,5010836,580,1038,119354703,48400702311,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,6주차,N,낮음
밀수,2023-08-31,11248,5022084,597,1073,102853958,48503556269,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,6주차,N,낮음
밀수,2023-09-01,10675,5032759,622,1097,104352515,48607908784,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,6주차,N,낮음
밀수,2023-09-02,20090,5052849,633,1099,200821337,48808730121,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,6주차,N,낮음
밀수,2023-09-03,19093,5071942,628,1074,191306732,49000036853,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,6주차,N,낮음
밀수,2023-09-04,7039,5078981,562,1045,66331244,49066368097,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,6주차,N,낮음
밀수,2023-09-05,6689,5085670,560,1030,62367410,49128735507,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,6주차,N,낮음
